trip_id,start_time,end_time,headway_secs
123:WD:1,06:30:00,08:30:00,660
123:WD:1,08:30:00,17:00:00,780
123:WD:1,17:00:00,19:00:00,780
123:WD:1,19:00:00,23:45:00,840
123:SAT:0,05:45:00,06:30:00,780
123:SAT:0,06:30:00,08:30:00,660
123:SAT:0,08:30:00,17:00:00,780
123:SAT:0,17:00:00,19:00:00,840
123:SAT:0,19:00:00,23:45:00,900
123:SAT:1,06:00:00,06:30:00,780
123:SAT:1,06:30:00,08:30:00,660
123:SAT:1,08:30:00,17:00:00,780
123:SAT:1,17:00:00,19:00:00,780
123:SAT:1,19:00:00,23:45:00,840
123:SUN:0,06:00:00,06:30:00,780
123:SUN:0,06:30:00,08:30:00,660
123:SUN:0,08:30:00,17:00:00,780
123:SUN:0,17:00:00,19:00:00,840
123:SUN:0,19:00:00,23:45:00,900
123:SUN:1,06:15:00,06:30:00,780
123:SUN:1,06:30:00,08:30:00,660
123:SUN:1,08:30:00,17:00:00,780
123:SUN:1,17:00:00,19:00:00,780
123:SUN:1,19:00:00,23:45:00,840
123M:WD:0,05:50:00,06:30:00,900
123M:WD:0,06:30:00,08:30:00,720
123M:WD:0,08:30:00,17:00:00,900
123M:WD:0,17:00:00,19:00:00,780
123M:WD:0,19:00:00,24:05:00,840
123M:SAT:0,05:50:00,06:30:00,900
123M:SAT:0,06:30:00,08:30:00,720
123M:SAT:0,08:30:00,17:00:00,900
123M:SAT:0,17:00:00,19:00:00,780
123M:SAT:0,19:00:00,24:05:00,840
123M:SUN:0,06:05:00,06:30:00,900
123M:SUN:0,06:30:00,08:30:00,720
123M:SUN:0,08:30:00,17:00:00,900
123M:SUN:0,17:00:00,19:00:00,780
123M:SUN:0,19:00:00,24:05:00,840
124:WD:0,05:30:00,06:30:00,480
124:WD:0,06:30:00,08:30:00,420
124:WD:0,08:30:00,17:00:00,480
124:WD:0,17:00:00,19:00:00,420
124:WD:0,19:00:00,24:00:00,480
124:WD:1,05:30:00,06:30:00,420
124:WD:1,06:30:00,08:30:00,420
124:WD:1,08:30:00,17:00:00,420
124:WD:1,17:00:00,19:00:00,420
124:WD:1,19:00:00,24:00:00,540
124:SAT:0,05:30:00,06:30:00,480
124:SAT:0,06:30:00,08:30:00,420
124:SAT:0,08:30:00,17:00:00,480
124:SAT:0,17:00:00,19:00:00,420
124:SAT:0,19:00:00,24:00:00,480
124:SAT:1,05:30:00,06:30:00,420
124:SAT:1,06:30:00,08:30:00,420
124:SAT:1,08:30:00,17:00:00,420
124:SAT:1,17:00:00,19:00:00,420
124:SAT:1,19:00:00,24:00:00,540
124:SUN:0,05:30:00,06:30:00,480
124:SUN:0,06:30:00,08:30:00,420
124:SUN:0,08:30:00,17:00:00,480
124:SUN:0,17:00:00,19:00:00,420
124:SUN:0,19:00:00,24:00:00,480
124:SUN:1,05:30:00,06:30:00,420
124:SUN:1,06:30:00,08:30:00,420
124:SUN:1,08:30:00,17:00:00,420
124:SUN:1,17:00:00,19:00:00,420
124:SUN:1,19:00:00,24:00:00,540
125:WD:0,06:00:00,06:30:00,780
125:WD:0,06:30:00,08:30:00,660
125:WD:0,08:30:00,17:00:00,780
125:WD:0,17:00:00,19:00:00,780
125:WD:0,19:00:00,23:00:00,960
125:SAT:0,06:00:00,06:30:00,780
125:SAT:0,06:30:00,08:30:00,660
125:SAT:0,08:30:00,17:00:00,780
125:SAT:0,17:00:00,19:00:00,780
125:SAT:0,19:00:00,23:00:00,960
125:SUN:0,06:00:00,06:30:00,780
125:SUN:0,06:30:00,08:30:00,660
125:SUN:0,08:30:00,17:00:00,780
125:SUN:0,17:00:00,19:00:00,780
125:SUN:0,19:00:00,23:00:00,960
125A:WD:0,07:27:00,08:30:00,600
127:WD:0,05:30:00,06:30:00,1020
127:WD:0,06:30:00,08:30:00,600
127:WD:0,08:30:00,17:00:00,1020
127:WD:0,17:00:00,19:00:00,720
127:WD:0,19:00:00,23:30:00,900
127:SAT:0,05:30:00,06:30:00,1020
127:SAT:0,06:30:00,08:30:00,600
127:SAT:0,08:30:00,17:00:00,1020
127:SAT:0,17:00:00,19:00:00,720
127:SAT:0,19:00:00,23:30:00,900
127:SUN:0,05:30:00,06:30:00,1020
127:SUN:0,06:30:00,08:30:00,600
127:SUN:0,08:30:00,17:00:00,1020
127:SUN:0,17:00:00,19:00:00,720
127:SUN:0,19:00:00,23:30:00,900
127A:WD:0,23:50:00,24:50:00,1200
127A:SAT:0,23:50:00,24:50:00,1200
127A:SUN:0,23:50:00,24:50:00,1200
129:WD:0,05:45:00,06:30:00,900
129:WD:0,06:30:00,08:30:00,720
129:WD:0,08:30:00,17:00:00,900
129:WD:0,17:00:00,19:00:00,780
129:WD:0,19:00:00,23:30:00,780
129:WD:1,05:45:00,06:30:00,900
129:WD:1,06:30:00,08:30:00,720
129:WD:1,08:30:00,17:00:00,900
129:WD:1,17:00:00,19:00:00,780
129:WD:1,19:00:00,23:30:00,780
129:SAT:0,05:45:00,06:30:00,900
129:SAT:0,06:30:00,08:30:00,720
129:SAT:0,08:30:00,17:00:00,900
129:SAT:0,17:00:00,19:00:00,780
129:SAT:0,19:00:00,23:30:00,780
129:SAT:1,05:45:00,06:30:00,900
129:SAT:1,06:30:00,08:30:00,720
129:SAT:1,08:30:00,17:00:00,900
129:SAT:1,17:00:00,19:00:00,780
129:SAT:1,19:00:00,23:30:00,780
129:SUN:0,05:45:00,06:30:00,900
129:SUN:0,06:30:00,08:30:00,720
129:SUN:0,08:30:00,17:00:00,900
129:SUN:0,17:00:00,19:00:00,780
129:SUN:0,19:00:00,23:30:00,780
129:SUN:1,05:45:00,06:30:00,900
129:SUN:1,06:30:00,08:30:00,720
129:SUN:1,08:30:00,17:00:00,900
129:SUN:1,17:00:00,19:00:00,780
129:SUN:1,19:00:00,23:30:00,780
12e:WD:0,06:00:00,06:30:00,1800
12e:WD:0,06:30:00,08:30:00,1800
12e:WD:0,08:30:00,17:00:00,1800
12e:WD:0,17:00:00,19:00:00,1800
12e:WD:1,12:30:00,17:00:00,1800
12e:WD:1,17:00:00,19:00:00,1800
12e:WD:1,19:00:00,23:30:00,1800
12e:SAT:0,06:00:00,06:30:00,1800
12e:SAT:0,06:30:00,08:30:00,1800
12e:SAT:0,08:30:00,17:00:00,1800
12e:SAT:0,17:00:00,19:00:00,1800
12e:SAT:1,12:30:00,17:00:00,1800
12e:SAT:1,17:00:00,19:00:00,1800
12e:SAT:1,19:00:00,23:30:00,1800
12e:SUN:0,06:00:00,06:30:00,1800
12e:SUN:0,06:30:00,08:30:00,1800
12e:SUN:0,08:30:00,17:00:00,1800
12e:SUN:0,17:00:00,19:00:00,1800
12e:SUN:1,12:30:00,17:00:00,1800
12e:SUN:1,17:00:00,19:00:00,1800
12e:SUN:1,19:00:00,23:30:00,1800
13:WD:0,05:35:00,06:30:00,600
13:WD:0,06:30:00,08:30:00,600
13:WD:0,08:30:00,17:00:00,600
13:WD:0,17:00:00,19:00:00,720
13:WD:0,19:00:00,23:30:00,900
13:WD:1,05:30:00,06:30:00,660
13:WD:1,06:30:00,08:30:00,660
13:WD:1,08:30:00,17:00:00,660
13:WD:1,17:00:00,19:00:00,540
13:WD:1,19:00:00,23:15:00,900
13:SAT:0,05:45:00,06:30:00,600
13:SAT:0,06:30:00,08:30:00,600
13:SAT:0,08:30:00,17:00:00,600
13:SAT:0,17:00:00,19:00:00,720
13:SAT:0,19:00:00,23:30:00,900
13:SAT:1,05:30:00,06:30:00,660
13:SAT:1,06:30:00,08:30:00,660
13:SAT:1,08:30:00,17:00:00,660
13:SAT:1,17:00:00,19:00:00,540
13:SAT:1,19:00:00,23:15:00,900
13:SUN:0,05:45:00,06:30:00,600
13:SUN:0,06:30:00,08:30:00,600
13:SUN:0,08:30:00,17:00:00,600
13:SUN:0,17:00:00,19:00:00,720
13:SUN:0,19:00:00,23:30:00,900
13:SUN:1,05:30:00,06:30:00,660
13:SUN:1,06:30:00,08:30:00,660
13:SUN:1,08:30:00,17:00:00,660
13:SUN:1,17:00:00,19:00:00,540
13:SUN:1,19:00:00,23:15:00,900
130:WD:0,05:30:00,06:30:00,720
130:WD:0,06:30:00,08:30:00,540
130:WD:0,08:30:00,17:00:00,720
130:WD:0,17:00:00,19:00:00,720
130:WD:0,19:00:00,23:30:00,900
130:WD:1,06:00:00,06:30:00,720
130:WD:1,06:30:00,08:30:00,780
130:WD:1,08:30:00,17:00:00,720
130:WD:1,17:00:00,19:00:00,660
130:WD:1,19:00:00,23:30:00,780
130:SAT:0,05:30:00,06:30:00,720
130:SAT:0,06:30:00,08:30:00,540
130:SAT:0,08:30:00,17:00:00,720
130:SAT:0,17:00:00,19:00:00,720
130:SAT:0,19:00:00,23:30:00,900
130:SAT:1,06:00:00,06:30:00,720
130:SAT:1,06:30:00,08:30:00,780
130:SAT:1,08:30:00,17:00:00,720
130:SAT:1,17:00:00,19:00:00,660
130:SAT:1,19:00:00,23:30:00,780
130:SUN:0,05:30:00,06:30:00,720
130:SUN:0,06:30:00,08:30:00,540
130:SUN:0,08:30:00,17:00:00,720
130:SUN:0,17:00:00,19:00:00,720
130:SUN:0,19:00:00,23:30:00,900
130:SUN:1,06:00:00,06:30:00,720
130:SUN:1,06:30:00,08:30:00,780
130:SUN:1,08:30:00,17:00:00,720
130:SUN:1,17:00:00,19:00:00,660
130:SUN:1,19:00:00,23:30:00,780
130A:WD:0,14:48:00,17:00:00,1560
130A:SAT:0,07:19:00,08:30:00,960
130A:SAT:0,08:30:00,17:00:00,1560
130A:SUN:0,08:53:00,17:00:00,1560
131:WD:0,05:45:00,06:30:00,660
131:WD:0,06:30:00,08:30:00,480
131:WD:0,08:30:00,17:00:00,660
131:WD:0,17:00:00,19:00:00,660
131:WD:0,19:00:00,23:30:00,720
131:WD:1,05:45:00,06:30:00,660
131:WD:1,06:30:00,08:30:00,540
131:WD:1,08:30:00,17:00:00,660
131:WD:1,17:00:00,19:00:00,720
131:WD:1,19:00:00,24:00:00,840
131:SAT:0,05:45:00,06:30:00,660
131:SAT:0,06:30:00,08:30:00,480
131:SAT:0,08:30:00,17:00:00,660
131:SAT:0,17:00:00,19:00:00,660
131:SAT:0,19:00:00,23:30:00,720
131:SAT:1,05:45:00,06:30:00,660
131:SAT:1,06:30:00,08:30:00,540
131:SAT:1,08:30:00,17:00:00,660
131:SAT:1,17:00:00,19:00:00,720
131:SAT:1,19:00:00,24:00:00,840
131:SUN:0,05:45:00,06:30:00,660
131:SUN:0,06:30:00,08:30:00,480
131:SUN:0,08:30:00,17:00:00,660
131:SUN:0,17:00:00,19:00:00,660
131:SUN:0,19:00:00,23:30:00,720
131:SUN:1,05:45:00,06:30:00,660
131:SUN:1,06:30:00,08:30:00,540
131:SUN:1,08:30:00,17:00:00,660
131:SUN:1,17:00:00,19:00:00,720
131:SUN:1,19:00:00,24:00:00,840
131A:WD:0,06:50:00,08:30:00,900
131M:WD:0,06:40:00,08:30:00,1800
131M:WD:0,08:30:00,17:00:00,1740
131M:WD:0,17:00:00,19:00:00,1680
132:WD:0,05:30:00,06:30:00,780
132:WD:0,06:30:00,08:30:00,780
132:WD:0,08:30:00,17:00:00,780
132:WD:0,17:00:00,19:00:00,960
132:WD:0,19:00:00,23:30:00,960
132:WD:1,05:45:00,06:30:00,840
132:WD:1,06:30:00,08:30:00,780
132:WD:1,08:30:00,17:00:00,840
132:WD:1,17:00:00,19:00:00,600
132:WD:1,19:00:00,23:45:00,960
132:SAT:0,05:30:00,06:30:00,780
132:SAT:0,06:30:00,08:30:00,780
132:SAT:0,08:30:00,17:00:00,780
132:SAT:0,17:00:00,19:00:00,960
132:SAT:0,19:00:00,23:30:00,960
132:SAT:1,05:45:00,06:30:00,840
132:SAT:1,06:30:00,08:30:00,780
132:SAT:1,08:30:00,17:00:00,840
132:SAT:1,17:00:00,19:00:00,600
132:SAT:1,19:00:00,23:45:00,960
132:SUN:0,05:30:00,06:30:00,780
132:SUN:0,06:30:00,08:30:00,780
132:SUN:0,08:30:00,17:00:00,780
132:SUN:0,17:00:00,19:00:00,960
132:SUN:0,19:00:00,23:30:00,960
132:SUN:1,05:45:00,06:30:00,840
132:SUN:1,06:30:00,08:30:00,780
132:SUN:1,08:30:00,17:00:00,840
132:SUN:1,17:00:00,19:00:00,600
132:SUN:1,19:00:00,23:45:00,960
133:WD:0,05:30:00,06:30:00,600
133:WD:0,06:30:00,08:30:00,540
133:WD:0,08:30:00,17:00:00,600
133:WD:0,17:00:00,19:00:00,600
133:WD:0,19:00:00,23:45:00,660
133:WD:1,06:30:00,08:30:00,660
133:WD:1,08:30:00,17:00:00,540
133:WD:1,17:00:00,19:00:00,540
133:WD:1,19:00:00,24:00:00,600
133:SAT:0,05:30:00,06:30:00,600
133:SAT:0,06:30:00,08:30:00,540
133:SAT:0,08:30:00,17:00:00,600
133:SAT:0,17:00:00,19:00:00,600
133:SAT:0,19:00:00,23:45:00,660
133:SAT:1,06:30:00,08:30:00,660
133:SAT:1,08:30:00,17:00:00,540
133:SAT:1,17:00:00,19:00:00,540
133:SAT:1,19:00:00,24:00:00,600
133:SUN:0,05:30:00,06:30:00,600
133:SUN:0,06:30:00,08:30:00,540
133:SUN:0,08:30:00,17:00:00,600
133:SUN:0,17:00:00,19:00:00,600
133:SUN:0,19:00:00,23:45:00,660
133:SUN:1,06:30:00,08:30:00,660
133:SUN:1,08:30:00,17:00:00,540
133:SUN:1,17:00:00,19:00:00,540
133:SUN:1,19:00:00,24:00:00,600
134:WD:0,06:00:00,06:30:00,720
134:WD:0,06:30:00,08:30:00,600
134:WD:0,08:30:00,17:00:00,720
134:WD:0,17:00:00,19:00:00,720
134:WD:0,19:00:00,23:45:00,660
134:SAT:0,06:00:00,06:30:00,720
134:SAT:0,06:30:00,08:30:00,600
134:SAT:0,08:30:00,17:00:00,720
134:SAT:0,17:00:00,19:00:00,720
134:SAT:0,19:00:00,23:45:00,660
134:SUN:0,06:00:00,06:30:00,720
134:SUN:0,06:30:00,08:30:00,600
134:SUN:0,08:30:00,17:00:00,720
134:SUN:0,17:00:00,19:00:00,720
134:SUN:0,19:00:00,23:45:00,660
135:WD:0,05:30:00,06:30:00,660
135:WD:0,06:30:00,08:30:00,660
135:WD:0,08:30:00,17:00:00,660
135:WD:0,17:00:00,19:00:00,720
135:WD:0,19:00:00,23:30:00,840
135:WD:1,05:40:00,06:30:00,660
135:WD:1,06:30:00,08:30:00,600
135:WD:1,08:30:00,17:00:00,660
135:WD:1,17:00:00,19:00:00,660
135:WD:1,19:00:00,23:30:00,780
135:SAT:0,05:30:00,06:30:00,660
135:SAT:0,06:30:00,08:30:00,660
135:SAT:0,08:30:00,17:00:00,660
135:SAT:0,17:00:00,19:00:00,720
135:SAT:0,19:00:00,23:45:00,840
135:SAT:1,05:40:00,06:30:00,660
135:SAT:1,06:30:00,08:30:00,600
135:SAT:1,08:30:00,17:00:00,660
135:SAT:1,17:00:00,19:00:00,660
135:SAT:1,19:00:00,23:30:00,780
135:SUN:0,05:30:00,06:30:00,660
135:SUN:0,06:30:00,08:30:00,660
135:SUN:0,08:30:00,17:00:00,660
135:SUN:0,17:00:00,19:00:00,720
135:SUN:0,19:00:00,23:45:00,840
135:SUN:1,05:55:00,06:30:00,660
135:SUN:1,06:30:00,08:30:00,600
135:SUN:1,08:30:00,17:00:00,660
135:SUN:1,17:00:00,19:00:00,660
135:SUN:1,19:00:00,23:30:00,780
136:WD:0,05:45:00,06:30:00,660
136:WD:0,06:30:00,08:30:00,660
136:WD:0,08:30:00,17:00:00,660
136:WD:0,17:00:00,19:00:00,720
136:WD:0,19:00:00,23:30:00,1020
136:WD:1,05:45:00,06:30:00,780
136:WD:1,06:30:00,08:30:00,660
136:WD:1,08:30:00,17:00:00,780
136:WD:1,17:00:00,19:00:00,600
136:WD:1,19:00:00,23:45:00,1080
136:SAT:0,05:45:00,06:30:00,660
136:SAT:0,06:30:00,08:30:00,660
136:SAT:0,08:30:00,17:00:00,660
136:SAT:0,17:00:00,19:00:00,720
136:SAT:0,19:00:00,23:30:00,1020
136:SAT:1,05:45:00,06:30:00,780
136:SAT:1,06:30:00,08:30:00,660
136:SAT:1,08:30:00,17:00:00,780
136:SAT:1,17:00:00,19:00:00,600
136:SAT:1,19:00:00,23:45:00,1080
136:SUN:0,06:00:00,06:30:00,660
136:SUN:0,06:30:00,08:30:00,660
136:SUN:0,08:30:00,17:00:00,660
136:SUN:0,17:00:00,19:00:00,720
136:SUN:0,19:00:00,23:30:00,1020
136:SUN:1,06:00:00,06:30:00,780
136:SUN:1,06:30:00,08:30:00,660
136:SUN:1,08:30:00,17:00:00,780
136:SUN:1,17:00:00,19:00:00,600
136:SUN:1,19:00:00,23:45:00,1080
137:WD:0,06:00:00,06:30:00,720
137:WD:0,06:30:00,08:30:00,840
137:WD:0,08:30:00,17:00:00,720
137:WD:0,17:00:00,19:00:00,780
137:WD:0,19:00:00,23:30:00,840
137:WD:1,06:00:00,06:30:00,840
137:WD:1,06:30:00,08:30:00,840
137:WD:1,08:30:00,17:00:00,840
137:WD:1,17:00:00,19:00:00,780
137:WD:1,19:00:00,23:30:00,840
137:SAT:0,06:00:00,06:30:00,720
137:SAT:0,06:30:00,08:30:00,840
137:SAT:0,08:30:00,17:00:00,720
137:SAT:0,17:00:00,19:00:00,780
137:SAT:0,19:00:00,23:30:00,840
137:SAT:1,06:00:00,06:30:00,840
137:SAT:1,06:30:00,08:30:00,840
137:SAT:1,08:30:00,17:00:00,840
137:SAT:1,17:00:00,19:00:00,780
137:SAT:1,19:00:00,23:30:00,840
137:SUN:0,06:00:00,06:30:00,720
137:SUN:0,06:30:00,08:30:00,840
137:SUN:0,08:30:00,17:00:00,720
137:SUN:0,17:00:00,19:00:00,780
137:SUN:0,19:00:00,23:30:00,840
137:SUN:1,06:00:00,06:30:00,840
137:SUN:1,06:30:00,08:30:00,840
137:SUN:1,08:30:00,17:00:00,840
137:SUN:1,17:00:00,19:00:00,780
137:SUN:1,19:00:00,23:30:00,840
137A:WD:0,07:18:00,08:30:00,1020
138:WD:0,06:00:00,06:30:00,540
138:WD:0,06:30:00,08:30:00,600
138:WD:0,08:30:00,17:00:00,540
138:WD:0,17:00:00,19:00:00,540
138:WD:0,19:00:00,23:45:00,600
138:SAT:0,06:00:00,06:30:00,540
138:SAT:0,06:30:00,08:30:00,600
138:SAT:0,08:30:00,17:00:00,540
138:SAT:0,17:00:00,19:00:00,540
138:SAT:0,19:00:00,23:45:00,600
138:SUN:0,06:00:00,06:30:00,540
138:SUN:0,06:30:00,08:30:00,600
138:SUN:0,08:30:00,17:00:00,540
138:SUN:0,17:00:00,19:00:00,540
138:SUN:0,19:00:00,23:45:00,600
138A:SAT:0,08:32:00,17:00:00,780
138A:SUN:0,08:24:00,17:00:00,780
138B:WD:0,18:28:00,19:00:00,1320
138B:WD:0,19:00:00,20:53:00,1140
139:WD:0,05:30:00,06:30:00,780
139:WD:0,06:30:00,08:30:00,540
139:WD:0,08:30:00,17:00:00,780
139:WD:0,17:00:00,19:00:00,660
139:WD:0,19:00:00,24:00:00,900
139:WD:1,05:30:00,06:30:00,720
139:WD:1,06:30:00,08:30:00,600
139:WD:1,08:30:00,17:00:00,720
139:WD:1,17:00:00,19:00:00,720
139:WD:1,19:00:00,24:00:00,840
139:SAT:0,05:40:00,06:30:00,780
139:SAT:0,06:30:00,08:30:00,540
139:SAT:0,08:30:00,17:00:00,780
139:SAT:0,17:00:00,19:00:00,660
139:SAT:0,19:00:00,24:00:00,900
139:SAT:1,05:30:00,06:30:00,720
139:SAT:1,06:30:00,08:30:00,600
139:SAT:1,08:30:00,17:00:00,720
139:SAT:1,17:00:00,19:00:00,720
139:SAT:1,19:00:00,24:00:00,840
139:SUN:0,05:40:00,06:30:00,780
139:SUN:0,06:30:00,08:30:00,540
139:SUN:0,08:30:00,17:00:00,780
139:SUN:0,17:00:00,19:00:00,660
139:SUN:0,19:00:00,24:00:00,900
139:SUN:1,05:30:00,06:30:00,720
139:SUN:1,06:30:00,08:30:00,600
139:SUN:1,08:30:00,17:00:00,720
139:SUN:1,17:00:00,19:00:00,720
139:SUN:1,19:00:00,24:00:00,840
139M:WD:0,05:35:00,06:30:00,960
139M:WD:0,06:30:00,08:30:00,840
139M:WD:0,08:30:00,17:00:00,960
139M:WD:0,17:00:00,19:00:00,900
139M:WD:0,19:00:00,23:00:00,900
139M:SAT:0,05:45:00,06:30:00,960
139M:SAT:0,06:30:00,08:30:00,840
139M:SAT:0,08:30:00,17:00:00,960
139M:SAT:0,17:00:00,19:00:00,900
139M:SAT:0,19:00:00,23:00:00,900
139M:SUN:0,05:45:00,06:30:00,960
139M:SUN:0,06:30:00,08:30:00,840
139M:SUN:0,08:30:00,17:00:00,960
139M:SUN:0,17:00:00,19:00:00,900
139M:SUN:0,19:00:00,23:00:00,900
13A:WD:0,06:20:00,06:30:00,900
13A:WD:0,06:30:00,08:30:00,840
13A:WD:0,08:30:00,17:00:00,900
14:WD:0,05:30:00,06:30:00,660
14:WD:0,06:30:00,08:30:00,600
14:WD:0,08:30:00,17:00:00,660
14:WD:0,17:00:00,19:00:00,840
14:WD:0,19:00:00,23:45:00,840
14:WD:1,05:40:00,06:30:00,720
14:WD:1,06:30:00,08:30:00,780
14:WD:1,08:30:00,17:00:00,720
14:WD:1,17:00:00,19:00:00,660
14:WD:1,19:00:00,23:30:00,840
14:SAT:0,05:30:00,06:30:00,660
14:SAT:0,06:30:00,08:30:00,600
14:SAT:0,08:30:00,17:00:00,660
14:SAT:0,17:00:00,19:00:00,840
14:SAT:0,19:00:00,23:45:00,840
14:SAT:1,05:40:00,06:30:00,720
14:SAT:1,06:30:00,08:30:00,780
14:SAT:1,08:30:00,17:00:00,720
14:SAT:1,17:00:00,19:00:00,660
14:SAT:1,19:00:00,23:30:00,840
14:SUN:0,05:45:00,06:30:00,660
14:SUN:0,06:30:00,08:30:00,600
14:SUN:0,08:30:00,17:00:00,660
14:SUN:0,17:00:00,19:00:00,840
14:SUN:0,19:00:00,23:45:00,840
14:SUN:1,05:40:00,06:30:00,720
14:SUN:1,06:30:00,08:30:00,780
14:SUN:1,08:30:00,17:00:00,720
14:SUN:1,17:00:00,19:00:00,660
14:SUN:1,19:00:00,23:30:00,840
140:WD:0,06:00:00,06:30:00,840
140:WD:0,06:30:00,08:30:00,840
140:WD:0,08:30:00,17:00:00,840
140:WD:0,17:00:00,19:00:00,900
140:WD:0,19:00:00,23:30:00,840
140:SAT:0,06:00:00,06:30:00,840
140:SAT:0,06:30:00,08:30:00,840
140:SAT:0,08:30:00,17:00:00,840
140:SAT:0,17:00:00,19:00:00,900
140:SAT:0,19:00:00,23:30:00,840
140:SUN:0,06:00:00,06:30:00,840
140:SUN:0,06:30:00,08:30:00,840
140:SUN:0,08:30:00,17:00:00,840
140:SUN:0,17:00:00,19:00:00,900
140:SUN:0,19:00:00,23:30:00,840
141:WD:0,06:00:00,06:30:00,900
141:WD:0,06:30:00,08:30:00,780
141:WD:0,08:30:00,17:00:00,900
141:WD:0,17:00:00,19:00:00,900
141:WD:0,19:00:00,23:30:00,840
141:WD:1,06:00:00,06:30:00,780
141:WD:1,06:30:00,08:30:00,720
141:WD:1,08:30:00,17:00:00,780
141:WD:1,17:00:00,19:00:00,780
141:WD:1,19:00:00,23:45:00,900
141:SAT:0,06:00:00,06:30:00,900
141:SAT:0,06:30:00,08:30:00,780
141:SAT:0,08:30:00,17:00:00,900
141:SAT:0,17:00:00,19:00:00,900
141:SAT:0,19:00:00,23:30:00,840
141:SAT:1,06:00:00,06:30:00,780
141:SAT:1,06:30:00,08:30:00,720
141:SAT:1,08:30:00,17:00:00,780
141:SAT:1,17:00:00,19:00:00,780
141:SAT:1,19:00:00,23:45:00,900
141:SUN:0,06:00:00,06:30:00,900
141:SUN:0,06:30:00,08:30:00,780
141:SUN:0,08:30:00,17:00:00,900
141:SUN:0,17:00:00,19:00:00,900
141:SUN:0,19:00:00,23:30:00,840
141:SUN:1,06:00:00,06:30:00,780
141:SUN:1,06:30:00,08:30:00,720
141:SUN:1,08:30:00,17:00:00,780
141:SUN:1,17:00:00,19:00:00,780
141:SUN:1,19:00:00,23:45:00,900
142:WD:0,06:00:00,06:30:00,480
142:WD:0,06:30:00,08:30:00,480
142:WD:0,08:30:00,17:00:00,480
142:WD:0,17:00:00,19:00:00,480
142:WD:0,19:00:00,24:05:00,540
142:SAT:0,06:00:00,06:30:00,480
142:SAT:0,06:30:00,08:30:00,480
142:SAT:0,08:30:00,17:00:00,480
142:SAT:0,17:00:00,19:00:00,480
142:SAT:0,19:00:00,24:05:00,540
142:SUN:0,06:00:00,06:30:00,480
142:SUN:0,06:30:00,08:30:00,480
142:SUN:0,08:30:00,17:00:00,480
142:SUN:0,17:00:00,19:00:00,480
142:SUN:0,19:00:00,24:05:00,540
143:WD:0,05:30:00,06:30:00,720
143:WD:0,06:30:00,08:30:00,540
143:WD:0,08:30:00,17:00:00,720
143:WD:0,17:00:00,19:00:00,900
143:WD:0,19:00:00,23:30:00,1020
143:WD:1,05:25:00,06:30:00,720
143:WD:1,06:30:00,08:30:00,720
143:WD:1,08:30:00,17:00:00,720
143:WD:1,17:00:00,19:00:00,780
143:WD:1,19:00:00,23:30:00,840
143:SAT:0,05:30:00,06:30:00,720
143:SAT:0,06:30:00,08:30:00,540
143:SAT:0,08:30:00,17:00:00,720
143:SAT:0,17:00:00,19:00:00,900
143:SAT:0,19:00:00,23:30:00,1020
143:SAT:1,05:25:00,06:30:00,720
143:SAT:1,06:30:00,08:30:00,720
143:SAT:1,08:30:00,17:00:00,720
143:SAT:1,17:00:00,19:00:00,780
143:SAT:1,19:00:00,24:00:00,840
143:SUN:0,05:45:00,06:30:00,720
143:SUN:0,06:30:00,08:30:00,540
143:SUN:0,08:30:00,17:00:00,720
143:SUN:0,17:00:00,19:00:00,900
143:SUN:0,19:00:00,23:30:00,1020
143:SUN:1,05:45:00,06:30:00,720
143:SUN:1,06:30:00,08:30:00,720
143:SUN:1,08:30:00,17:00:00,720
143:SUN:1,17:00:00,19:00:00,780
143:SUN:1,19:00:00,23:30:00,840
143M:WD:0,05:30:00,06:30:00,900
143M:WD:0,06:30:00,08:30:00,900
143M:WD:0,08:30:00,17:00:00,900
143M:WD:0,17:00:00,19:00:00,840
143M:WD:0,19:00:00,25:15:00,1020
143M:SAT:0,05:25:00,06:30:00,900
143M:SAT:0,06:30:00,08:30:00,900
143M:SAT:0,08:30:00,17:00:00,900
143M:SAT:0,17:00:00,19:00:00,840
143M:SAT:0,19:00:00,25:15:00,1020
143M:SUN:0,05:50:00,06:30:00,900
143M:SUN:0,06:30:00,08:30:00,900
143M:SUN:0,08:30:00,17:00:00,900
143M:SUN:0,17:00:00,19:00:00,840
143M:SUN:0,19:00:00,25:15:00,1020
145:WD:0,05:30:00,06:30:00,600
145:WD:0,06:30:00,08:30:00,420
145:WD:0,08:30:00,17:00:00,600
145:WD:0,17:00:00,19:00:00,600
145:WD:0,19:00:00,24:00:00,720
145:WD:1,05:30:00,06:30:00,480
145:WD:1,06:30:00,08:30:00,480
145:WD:1,08:30:00,17:00:00,480
145:WD:1,17:00:00,19:00:00,600
145:WD:1,19:00:00,23:30:00,720
145:SAT:0,05:30:00,06:30:00,600
145:SAT:0,06:30:00,08:30:00,420
145:SAT:0,08:30:00,17:00:00,600
145:SAT:0,17:00:00,19:00:00,600
145:SAT:0,19:00:00,24:00:00,720
145:SAT:1,05:30:00,06:30:00,480
145:SAT:1,06:30:00,08:30:00,480
145:SAT:1,08:30:00,17:00:00,480
145:SAT:1,17:00:00,19:00:00,600
145:SAT:1,19:00:00,24:00:00,720
145:SUN:0,05:30:00,06:30:00,600
145:SUN:0,06:30:00,08:30:00,420
