arrival_time,departure_time,stop_id,stop_sequence,trip_id
06:59:36,06:59:36,16031,68,10:SAT:0
07:00:24,07:00:24,16041,69,10:SAT:0
07:01:36,07:01:36,16051,70,10:SAT:0
07:02:24,07:02:24,16061,71,10:SAT:0
07:03:12,07:03:12,16071,72,10:SAT:0
07:04:24,07:04:24,16081,73,10:SAT:0
07:06:24,07:06:24,16009,74,10:SAT:0
06:00:00,06:00:00,16009,1,10:SAT:1
06:01:36,06:01:36,16089,2,10:SAT:1
06:02:48,06:02:48,16079,3,10:SAT:1
06:04:00,06:04:00,16069,4,10:SAT:1
06:05:12,06:05:12,16059,5,10:SAT:1
06:06:00,06:06:00,16049,6,10:SAT:1
06:06:48,06:06:48,16039,7,10:SAT:1
06:08:00,06:08:00,16029,8,10:SAT:1
06:10:00,06:10:00,16019,9,10:SAT:1
06:10:48,06:10:48,16209,10,10:SAT:1
06:12:00,06:12:00,15229,11,10:SAT:1
06:12:48,06:12:48,15219,12,10:SAT:1
06:14:24,06:14:24,15209,13,10:SAT:1
06:15:36,06:15:36,15199,14,10:SAT:1
06:17:36,06:17:36,15169,15,10:SAT:1
06:18:24,06:18:24,15159,16,10:SAT:1
06:19:36,06:19:36,15149,17,10:SAT:1
06:21:12,06:21:12,14189,18,10:SAT:1
06:22:24,06:22:24,14179,19,10:SAT:1
06:24:00,06:24:00,14169,20,10:SAT:1
06:26:00,06:26:00,14159,21,10:SAT:1
06:27:36,06:27:36,14139,22,10:SAT:1
06:29:36,06:29:36,14129,23,10:SAT:1
06:30:48,06:30:48,14119,24,10:SAT:1
06:33:36,06:33:36,14109,25,10:SAT:1
06:35:12,06:35:12,14089,26,10:SAT:1
06:38:24,06:38:24,14069,27,10:SAT:1
06:40:48,06:40:48,05641,28,10:SAT:1
06:42:24,06:42:24,03222,29,10:SAT:1
06:45:12,06:45:12,03111,30,10:SAT:1
06:46:24,06:46:24,03071,31,10:SAT:1
06:47:36,06:47:36,03031,32,10:SAT:1
06:50:00,06:50:00,03011,33,10:SAT:1
06:52:24,06:52:24,02111,34,10:SAT:1
06:55:12,06:55:12,80151,35,10:SAT:1
06:58:00,06:58:00,80161,36,10:SAT:1
07:04:24,07:04:24,80211,37,10:SAT:1
07:06:48,07:06:48,80149,38,10:SAT:1
07:09:12,07:09:12,81171,39,10:SAT:1
07:11:12,07:11:12,81181,40,10:SAT:1
07:12:48,07:12:48,81191,41,10:SAT:1
07:14:48,07:14:48,82079,42,10:SAT:1
07:16:48,07:16:48,92169,43,10:SAT:1
07:18:48,07:18:48,92091,44,10:SAT:1
07:20:00,07:20:00,92101,45,10:SAT:1
07:20:48,07:20:48,92111,46,10:SAT:1
07:22:48,07:22:48,92121,47,10:SAT:1
07:24:48,07:24:48,92131,48,10:SAT:1
07:26:24,07:26:24,92141,49,10:SAT:1
07:27:12,07:27:12,92151,50,10:SAT:1
07:28:24,07:28:24,93051,51,10:SAT:1
07:30:00,07:30:00,93061,52,10:SAT:1
07:31:36,07:31:36,93071,53,10:SAT:1
07:33:12,07:33:12,93081,54,10:SAT:1
07:34:24,07:34:24,93091,55,10:SAT:1
07:36:00,07:36:00,94011,56,10:SAT:1
07:37:36,07:37:36,94021,57,10:SAT:1
07:38:48,07:38:48,94031,58,10:SAT:1
07:40:24,07:40:24,94041,59,10:SAT:1
07:42:00,07:42:00,94051,60,10:SAT:1
07:44:00,07:44:00,94061,61,10:SAT:1
07:46:00,07:46:00,94071,62,10:SAT:1
07:47:36,07:47:36,85021,63,10:SAT:1
07:49:12,07:49:12,85031,64,10:SAT:1
07:50:00,07:50:00,85041,65,10:SAT:1
07:51:36,07:51:36,85051,66,10:SAT:1
07:52:48,07:52:48,85061,67,10:SAT:1
07:53:36,07:53:36,85081,68,10:SAT:1
07:54:48,07:54:48,85071,69,10:SAT:1
07:56:24,07:56:24,96101,70,10:SAT:1
07:58:00,07:58:00,96281,71,10:SAT:1
08:03:12,08:03:12,76061,72,10:SAT:1
08:05:12,08:05:12,76051,73,10:SAT:1
08:07:36,08:07:36,75009,74,10:SAT:1
05:00:00,05:00:00,75009,1,10:SUN:0
05:02:24,05:02:24,76059,2,10:SUN:0
05:04:24,05:04:24,76069,3,10:SUN:0
05:09:12,05:09:12,96289,4,10:SUN:0
05:10:48,05:10:48,96109,5,10:SUN:0
05:13:12,05:13:12,85079,6,10:SUN:0
05:14:00,05:14:00,85089,7,10:SUN:0
05:15:12,05:15:12,85069,8,10:SUN:0
05:16:24,05:16:24,85059,9,10:SUN:0
05:18:00,05:18:00,85049,10,10:SUN:0
05:19:12,05:19:12,85039,11,10:SUN:0
05:20:00,05:20:00,85029,12,10:SUN:0
05:20:48,05:20:48,85019,13,10:SUN:0
05:22:00,05:22:00,94079,14,10:SUN:0
05:24:24,05:24:24,94069,15,10:SUN:0
05:25:36,05:25:36,94059,16,10:SUN:0
05:27:12,05:27:12,94049,17,10:SUN:0
05:28:00,05:28:00,94089,18,10:SUN:0
05:29:12,05:29:12,94039,19,10:SUN:0
05:30:48,05:30:48,94029,20,10:SUN:0
05:31:36,05:31:36,94019,21,10:SUN:0
05:33:12,05:33:12,93099,22,10:SUN:0
05:35:12,05:35:12,93089,23,10:SUN:0
05:36:24,05:36:24,93079,24,10:SUN:0
05:37:36,05:37:36,93069,25,10:SUN:0
05:39:12,05:39:12,93059,26,10:SUN:0
05:40:24,05:40:24,92159,27,10:SUN:0
05:41:36,05:41:36,92149,28,10:SUN:0
05:42:48,05:42:48,92139,29,10:SUN:0
05:44:48,05:44:48,92129,30,10:SUN:0
05:46:48,05:46:48,92119,31,10:SUN:0
05:47:36,05:47:36,92109,32,10:SUN:0
05:48:48,05:48:48,92099,33,10:SUN:0
05:50:48,05:50:48,92161,34,10:SUN:0
05:52:24,05:52:24,82071,35,10:SUN:0
05:55:36,05:55:36,81199,36,10:SUN:0
05:56:48,05:56:48,81189,37,10:SUN:0
05:58:48,05:58:48,81179,38,10:SUN:0
06:01:12,06:01:12,80141,39,10:SUN:0
06:04:00,06:04:00,80219,40,10:SUN:0
06:09:36,06:09:36,80169,41,10:SUN:0
06:12:24,06:12:24,80159,42,10:SUN:0
06:14:24,06:14:24,02119,43,10:SUN:0
06:18:24,06:18:24,03019,44,10:SUN:0
06:19:36,06:19:36,03059,45,10:SUN:0
06:21:12,06:21:12,03129,46,10:SUN:0
06:22:24,06:22:24,03217,47,10:SUN:0
06:26:00,06:26:00,05649,48,10:SUN:0
06:27:12,06:27:12,14061,49,10:SUN:0
06:29:12,06:29:12,14071,50,10:SUN:0
06:30:48,06:30:48,14081,51,10:SUN:0
06:32:24,06:32:24,14101,52,10:SUN:0
06:35:36,06:35:36,14141,53,10:SUN:0
06:36:48,06:36:48,14121,54,10:SUN:0
06:38:24,06:38:24,14131,55,10:SUN:0
06:40:24,06:40:24,14151,56,10:SUN:0
06:42:00,06:42:00,14161,57,10:SUN:0
06:43:36,06:43:36,14171,58,10:SUN:0
06:46:24,06:46:24,15141,59,10:SUN:0
06:47:36,06:47:36,15151,60,10:SUN:0
06:48:24,06:48:24,15161,61,10:SUN:0
06:50:24,06:50:24,15191,62,10:SUN:0
06:51:36,06:51:36,15201,63,10:SUN:0
06:54:00,06:54:00,15221,64,10:SUN:0
06:55:12,06:55:12,16201,65,10:SUN:0
06:56:24,06:56:24,16011,66,10:SUN:0
06:58:24,06:58:24,16021,67,10:SUN:0
06:59:36,06:59:36,16031,68,10:SUN:0
07:00:24,07:00:24,16041,69,10:SUN:0
07:01:36,07:01:36,16051,70,10:SUN:0
07:02:24,07:02:24,16061,71,10:SUN:0
07:03:12,07:03:12,16071,72,10:SUN:0
07:04:24,07:04:24,16081,73,10:SUN:0
07:06:24,07:06:24,16009,74,10:SUN:0
06:15:00,06:15:00,16009,1,10:SUN:1
06:16:36,06:16:36,16089,2,10:SUN:1
06:17:48,06:17:48,16079,3,10:SUN:1
06:19:00,06:19:00,16069,4,10:SUN:1
06:20:12,06:20:12,16059,5,10:SUN:1
06:21:00,06:21:00,16049,6,10:SUN:1
06:21:48,06:21:48,16039,7,10:SUN:1
06:23:00,06:23:00,16029,8,10:SUN:1
06:25:00,06:25:00,16019,9,10:SUN:1
06:25:48,06:25:48,16209,10,10:SUN:1
06:27:00,06:27:00,15229,11,10:SUN:1
06:27:48,06:27:48,15219,12,10:SUN:1
06:29:24,06:29:24,15209,13,10:SUN:1
06:30:36,06:30:36,15199,14,10:SUN:1
06:32:36,06:32:36,15169,15,10:SUN:1
06:33:24,06:33:24,15159,16,10:SUN:1
06:34:36,06:34:36,15149,17,10:SUN:1
06:36:12,06:36:12,14189,18,10:SUN:1
06:37:24,06:37:24,14179,19,10:SUN:1
06:39:00,06:39:00,14169,20,10:SUN:1
06:41:00,06:41:00,14159,21,10:SUN:1
06:42:36,06:42:36,14139,22,10:SUN:1
06:44:36,06:44:36,14129,23,10:SUN:1
06:45:48,06:45:48,14119,24,10:SUN:1
06:48:36,06:48:36,14109,25,10:SUN:1
06:50:12,06:50:12,14089,26,10:SUN:1
06:53:24,06:53:24,14069,27,10:SUN:1
06:55:48,06:55:48,05641,28,10:SUN:1
06:57:24,06:57:24,03222,29,10:SUN:1
07:00:12,07:00:12,03111,30,10:SUN:1
07:01:24,07:01:24,03071,31,10:SUN:1
07:02:36,07:02:36,03031,32,10:SUN:1
07:05:00,07:05:00,03011,33,10:SUN:1
07:07:24,07:07:24,02111,34,10:SUN:1
07:10:12,07:10:12,80151,35,10:SUN:1
07:13:00,07:13:00,80161,36,10:SUN:1
07:19:24,07:19:24,80211,37,10:SUN:1
07:21:48,07:21:48,80149,38,10:SUN:1
07:24:12,07:24:12,81171,39,10:SUN:1
07:26:12,07:26:12,81181,40,10:SUN:1
07:27:48,07:27:48,81191,41,10:SUN:1
07:29:48,07:29:48,82079,42,10:SUN:1
07:31:48,07:31:48,92169,43,10:SUN:1
07:33:48,07:33:48,92091,44,10:SUN:1
07:35:00,07:35:00,92101,45,10:SUN:1
07:35:48,07:35:48,92111,46,10:SUN:1
07:37:48,07:37:48,92121,47,10:SUN:1
07:39:48,07:39:48,92131,48,10:SUN:1
07:41:24,07:41:24,92141,49,10:SUN:1
07:42:12,07:42:12,92151,50,10:SUN:1
07:43:24,07:43:24,93051,51,10:SUN:1
07:45:00,07:45:00,93061,52,10:SUN:1
07:46:36,07:46:36,93071,53,10:SUN:1
07:48:12,07:48:12,93081,54,10:SUN:1
07:49:24,07:49:24,93091,55,10:SUN:1
07:51:00,07:51:00,94011,56,10:SUN:1
07:52:36,07:52:36,94021,57,10:SUN:1
07:53:48,07:53:48,94031,58,10:SUN:1
07:55:24,07:55:24,94041,59,10:SUN:1
07:57:00,07:57:00,94051,60,10:SUN:1
07:59:00,07:59:00,94061,61,10:SUN:1
08:01:00,08:01:00,94071,62,10:SUN:1
08:02:36,08:02:36,85021,63,10:SUN:1
08:04:12,08:04:12,85031,64,10:SUN:1
08:05:00,08:05:00,85041,65,10:SUN:1
08:06:36,08:06:36,85051,66,10:SUN:1
08:07:48,08:07:48,85061,67,10:SUN:1
08:08:36,08:08:36,85081,68,10:SUN:1
08:09:48,08:09:48,85071,69,10:SUN:1
08:11:24,08:11:24,96101,70,10:SUN:1
08:13:00,08:13:00,96281,71,10:SUN:1
08:18:12,08:18:12,76061,72,10:SUN:1
08:20:12,08:20:12,76051,73,10:SUN:1
08:22:36,08:22:36,75009,74,10:SUN:1
05:30:00,05:30:00,66009,1,100:WD:0
05:32:24,05:32:24,62129,2,100:WD:0
05:33:36,05:33:36,62119,3,100:WD:0
05:34:48,05:34:48,61049,4,100:WD:0
05:36:24,05:36:24,61039,5,100:WD:0
05:38:00,05:38:00,70069,6,100:WD:0
05:40:48,05:40:48,70059,7,100:WD:0
05:41:36,05:41:36,70049,8,100:WD:0
05:43:12,05:43:12,70039,9,100:WD:0
05:44:24,05:44:24,70029,10,100:WD:0
05:46:00,05:46:00,70019,11,100:WD:0
05:47:36,05:47:36,81099,12,100:WD:0
05:49:12,05:49:12,81089,13,100:WD:0
05:51:12,05:51:12,80089,14,100:WD:0
05:52:48,05:52:48,80069,15,100:WD:0
05:54:48,05:54:48,80049,16,100:WD:0
05:55:36,05:55:36,80039,17,100:WD:0
05:57:36,05:57:36,80029,18,100:WD:0
05:59:36,05:59:36,01339,19,100:WD:0
06:00:48,06:00:48,01349,20,100:WD:0
06:02:24,06:02:24,01429,21,100:WD:0
06:03:12,06:03:12,01419,22,100:WD:0
06:04:48,06:04:48,01529,23,100:WD:0
06:05:36,06:05:36,01519,24,100:WD:0
06:07:12,06:07:12,01629,25,100:WD:0
06:08:48,06:08:48,01619,26,100:WD:0
06:12:00,06:12:00,02029,27,100:WD:0
06:14:24,06:14:24,03019,28,100:WD:0
06:15:36,06:15:36,03059,29,100:WD:0
06:17:12,06:17:12,03129,30,100:WD:0
06:18:24,06:18:24,03217,31,100:WD:0
06:22:00,06:22:00,05649,32,100:WD:0
06:23:12,06:23:12,14061,33,100:WD:0
06:25:12,06:25:12,14071,34,100:WD:0
06:26:48,06:26:48,14081,35,100:WD:0
06:28:24,06:28:24,14101,36,100:WD:0
06:31:36,06:31:36,14141,37,100:WD:0
06:32:48,06:32:48,14121,38,100:WD:0
06:34:24,06:34:24,14131,39,100:WD:0
06:36:24,06:36:24,14151,40,100:WD:0
06:38:00,06:38:00,14161,41,100:WD:0
06:39:36,06:39:36,14171,42,100:WD:0
06:42:24,06:42:24,15041,43,100:WD:0
06:43:36,06:43:36,15051,44,100:WD:0
06:45:36,06:45:36,18011,45,100:WD:0
06:48:00,06:48:00,11511,46,100:WD:0
06:50:00,06:50:00,11021,47,100:WD:0
06:51:12,06:51:12,11031,48,100:WD:0
06:54:00,06:54:00,11041,49,100:WD:0
06:55:36,06:55:36,11051,50,100:WD:0
06:57:36,06:57:36,11161,51,100:WD:0
06:59:36,06:59:36,11171,52,100:WD:0
07:01:12,07:01:12,11181,53,100:WD:0
07:03:12,07:03:12,11351,54,100:WD:0
07:04:24,07:04:24,11009,55,100:WD:0
06:00:00,06:00:00,11009,1,100:WD:1
06:00:48,06:00:48,11359,2,100:WD:1
06:02:24,06:02:24,11189,3,100:WD:1
06:03:12,06:03:12,11179,4,100:WD:1
06:05:36,06:05:36,11169,5,100:WD:1
06:08:00,06:08:00,11059,6,100:WD:1
06:09:36,06:09:36,11049,7,100:WD:1
06:11:12,06:11:12,11039,8,100:WD:1
06:12:48,06:12:48,11029,9,100:WD:1
06:15:12,06:15:12,11519,10,100:WD:1
06:18:00,06:18:00,18019,11,100:WD:1
06:20:00,06:20:00,15059,12,100:WD:1
06:21:12,06:21:12,15049,13,100:WD:1
06:22:48,06:22:48,14189,14,100:WD:1
06:24:00,06:24:00,14179,15,100:WD:1
06:25:36,06:25:36,14169,16,100:WD:1
06:27:36,06:27:36,14159,17,100:WD:1
06:29:12,06:29:12,14139,18,100:WD:1
06:31:12,06:31:12,14129,19,100:WD:1
06:32:24,06:32:24,14119,20,100:WD:1
06:35:12,06:35:12,14109,21,100:WD:1
06:36:48,06:36:48,14089,22,100:WD:1
06:40:00,06:40:00,14069,23,100:WD:1
06:42:24,06:42:24,05641,24,100:WD:1
06:44:00,06:44:00,03222,25,100:WD:1
06:46:48,06:46:48,03111,26,100:WD:1
06:49:12,06:49:12,03031,27,100:WD:1
06:51:36,06:51:36,03011,28,100:WD:1
06:54:00,06:54:00,02111,29,100:WD:1
06:56:24,06:56:24,01611,30,100:WD:1
06:57:12,06:57:12,01621,31,100:WD:1
06:58:24,06:58:24,01511,32,100:WD:1
06:59:36,06:59:36,01521,33,100:WD:1
07:00:48,07:00:48,01411,34,100:WD:1
07:02:00,07:02:00,01421,35,100:WD:1
07:04:00,07:04:00,01341,36,100:WD:1
07:06:48,07:06:48,80011,37,100:WD:1
07:08:48,07:08:48,80031,38,100:WD:1
07:10:00,07:10:00,80051,39,100:WD:1
07:11:36,07:11:36,80071,40,100:WD:1
07:13:36,07:13:36,80091,41,100:WD:1
07:14:24,07:14:24,81081,42,100:WD:1
07:16:00,07:16:00,81091,43,100:WD:1
07:17:36,07:17:36,70011,44,100:WD:1
07:19:12,07:19:12,70021,45,100:WD:1
07:20:24,07:20:24,70031,46,100:WD:1
07:22:24,07:22:24,70041,47,100:WD:1
07:23:36,07:23:36,70051,48,100:WD:1
07:25:36,07:25:36,70061,49,100:WD:1
07:27:36,07:27:36,61031,50,100:WD:1
07:28:48,07:28:48,61041,51,100:WD:1
07:30:24,07:30:24,62111,52,100:WD:1
07:31:12,07:31:12,62121,53,100:WD:1
07:33:12,07:33:12,66009,54,100:WD:1
05:30:00,05:30:00,66009,1,100:SAT:0
05:32:24,05:32:24,62129,2,100:SAT:0
05:33:36,05:33:36,62119,3,100:SAT:0
05:34:48,05:34:48,61049,4,100:SAT:0
05:36:24,05:36:24,61039,5,100:SAT:0
05:38:00,05:38:00,70069,6,100:SAT:0
05:40:48,05:40:48,70059,7,100:SAT:0
05:41:36,05:41:36,70049,8,100:SAT:0
05:43:12,05:43:12,70039,9,100:SAT:0
05:44:24,05:44:24,70029,10,100:SAT:0
05:46:00,05:46:00,70019,11,100:SAT:0
05:47:36,05:47:36,81099,12,100:SAT:0
05:49:12,05:49:12,81089,13,100:SAT:0
05:51:12,05:51:12,80089,14,100:SAT:0
05:52:48,05:52:48,80069,15,100:SAT:0
05:54:48,05:54:48,80049,16,100:SAT:0
05:55:36,05:55:36,80039,17,100:SAT:0
05:57:36,05:57:36,80029,18,100:SAT:0
05:59:36,05:59:36,01339,19,100:SAT:0
06:00:48,06:00:48,01349,20,100:SAT:0
06:02:24,06:02:24,01429,21,100:SAT:0
06:03:12,06:03:12,01419,22,100:SAT:0
06:04:48,06:04:48,01529,23,100:SAT:0
06:05:36,06:05:36,01519,24,100:SAT:0
06:07:12,06:07:12,01629,25,100:SAT:0
06:08:48,06:08:48,01619,26,100:SAT:0
06:12:00,06:12:00,02029,27,100:SAT:0
06:14:24,06:14:24,03019,28,100:SAT:0
06:15:36,06:15:36,03059,29,100:SAT:0
06:17:12,06:17:12,03129,30,100:SAT:0
06:18:24,06:18:24,03217,31,100:SAT:0
06:22:00,06:22:00,05649,32,100:SAT:0
06:23:12,06:23:12,14061,33,100:SAT:0
06:25:12,06:25:12,14071,34,100:SAT:0
06:26:48,06:26:48,14081,35,100:SAT:0
06:28:24,06:28:24,14101,36,100:SAT:0
06:31:36,06:31:36,14141,37,100:SAT:0
06:32:48,06:32:48,14121,38,100:SAT:0
06:34:24,06:34:24,14131,39,100:SAT:0
06:36:24,06:36:24,14151,40,100:SAT:0
06:38:00,06:38:00,14161,41,100:SAT:0
06:39:36,06:39:36,14171,42,100:SAT:0
06:42:24,06:42:24,15041,43,100:SAT:0
06:43:36,06:43:36,15051,44,100:SAT:0
06:45:36,06:45:36,18011,45,100:SAT:0
06:48:00,06:48:00,11511,46,100:SAT:0
06:50:00,06:50:00,11021,47,100:SAT:0
06:51:12,06:51:12,11031,48,100:SAT:0
06:54:00,06:54:00,11041,49,100:SAT:0
06:55:36,06:55:36,11051,50,100:SAT:0
06:57:36,06:57:36,11161,51,100:SAT:0
06:59:36,06:59:36,11171,52,100:SAT:0
07:01:12,07:01:12,11181,53,100:SAT:0
07:03:12,07:03:12,11351,54,100:SAT:0
07:04:24,07:04:24,11009,55,100:SAT:0
06:00:00,06:00:00,11009,1,100:SAT:1
06:00:48,06:00:48,11359,2,100:SAT:1
06:02:24,06:02:24,11189,3,100:SAT:1
06:03:12,06:03:12,11179,4,100:SAT:1
06:05:36,06:05:36,11169,5,100:SAT:1
06:08:00,06:08:00,11059,6,100:SAT:1
06:09:36,06:09:36,11049,7,100:SAT:1
06:11:12,06:11:12,11039,8,100:SAT:1
06:12:48,06:12:48,11029,9,100:SAT:1
06:15:12,06:15:12,11519,10,100:SAT:1
06:18:00,06:18:00,18019,11,100:SAT:1
06:20:00,06:20:00,15059,12,100:SAT:1
06:21:12,06:21:12,15049,13,100:SAT:1
06:22:48,06:22:48,14189,14,100:SAT:1
06:24:00,06:24:00,14179,15,100:SAT:1
06:25:36,06:25:36,14169,16,100:SAT:1
06:27:36,06:27:36,14159,17,100:SAT:1
06:29:12,06:29:12,14139,18,100:SAT:1
06:31:12,06:31:12,14129,19,100:SAT:1
06:32:24,06:32:24,14119,20,100:SAT:1
06:35:12,06:35:12,14109,21,100:SAT:1
06:36:48,06:36:48,14089,22,100:SAT:1
06:40:00,06:40:00,14069,23,100:SAT:1
06:42:24,06:42:24,05641,24,100:SAT:1
06:44:00,06:44:00,03222,25,100:SAT:1
06:46:48,06:46:48,03111,26,100:SAT:1
06:49:12,06:49:12,03031,27,100:SAT:1
06:51:36,06:51:36,03011,28,100:SAT:1
06:54:00,06:54:00,02111,29,100:SAT:1
06:56:24,06:56:24,01611,30,100:SAT:1
06:57:12,06:57:12,01621,31,100:SAT:1
06:58:24,06:58:24,01511,32,100:SAT:1
06:59:36,06:59:36,01521,33,100:SAT:1
07:00:48,07:00:48,01411,34,100:SAT:1
07:02:00,07:02:00,01421,35,100:SAT:1
07:04:00,07:04:00,01341,36,100:SAT:1
07:06:48,07:06:48,80011,37,100:SAT:1
07:08:48,07:08:48,80031,38,100:SAT:1
07:10:00,07:10:00,80051,39,100:SAT:1
07:11:36,07:11:36,80071,40,100:SAT:1
07:13:36,07:13:36,80091,41,100:SAT:1
07:14:24,07:14:24,81081,42,100:SAT:1
07:16:00,07:16:00,81091,43,100:SAT:1
07:17:36,07:17:36,70011,44,100:SAT:1
07:19:12,07:19:12,70021,45,100:SAT:1
07:20:24,07:20:24,70031,46,100:SAT:1
07:22:24,07:22:24,70041,47,100:SAT:1
07:23:36,07:23:36,70051,48,100:SAT:1
07:25:36,07:25:36,70061,49,100:SAT:1
07:27:36,07:27:36,61031,50,100:SAT:1
07:28:48,07:28:48,61041,51,100:SAT:1
07:30:24,07:30:24,62111,52,100:SAT:1
07:31:12,07:31:12,62121,53,100:SAT:1
07:33:12,07:33:12,66009,54,100:SAT:1
05:30:00,05:30:00,66009,1,100:SUN:0
05:32:24,05:32:24,62129,2,100:SUN:0
05:33:36,05:33:36,62119,3,100:SUN:0
05:34:48,05:34:48,61049,4,100:SUN:0
05:36:24,05:36:24,61039,5,100:SUN:0
05:38:00,05:38:00,70069,6,100:SUN:0
05:40:48,05:40:48,70059,7,100:SUN:0
05:41:36,05:41:36,70049,8,100:SUN:0
05:43:12,05:43:12,70039,9,100:SUN:0
05:44:24,05:44:24,70029,10,100:SUN:0
05:46:00,05:46:00,70019,11,100:SUN:0
05:47:36,05:47:36,81099,12,100:SUN:0
05:49:12,05:49:12,81089,13,100:SUN:0
05:51:12,05:51:12,80089,14,100:SUN:0
05:52:48,05:52:48,80069,15,100:SUN:0
05:54:48,05:54:48,80049,16,100:SUN:0
05:55:36,05:55:36,80039,17,100:SUN:0
05:57:36,05:57:36,80029,18,100:SUN:0
05:59:36,05:59:36,01339,19,100:SUN:0
06:00:48,06:00:48,01349,20,100:SUN:0
06:02:24,06:02:24,01429,21,100:SUN:0
06:03:12,06:03:12,01419,22,100:SUN:0
06:04:48,06:04:48,01529,23,100:SUN:0
06:05:36,06:05:36,01519,24,100:SUN:0
06:07:12,06:07:12,01629,25,100:SUN:0
06:08:48,06:08:48,01619,26,100:SUN:0
06:12:00,06:12:00,02029,27,100:SUN:0
06:14:24,06:14:24,03019,28,100:SUN:0
06:15:36,06:15:36,03059,29,100:SUN:0
06:17:12,06:17:12,03129,30,100:SUN:0
06:18:24,06:18:24,03217,31,100:SUN:0
06:22:00,06:22:00,05649,32,100:SUN:0
06:23:12,06:23:12,14061,33,100:SUN:0
06:25:12,06:25:12,14071,34,100:SUN:0
06:26:48,06:26:48,14081,35,100:SUN:0
06:28:24,06:28:24,14101,36,100:SUN:0
06:31:36,06:31:36,14141,37,100:SUN:0
06:32:48,06:32:48,14121,38,100:SUN:0
06:34:24,06:34:24,14131,39,100:SUN:0
06:36:24,06:36:24,14151,40,100:SUN:0
06:38:00,06:38:00,14161,41,100:SUN:0
06:39:36,06:39:36,14171,42,100:SUN:0
06:42:24,06:42:24,15041,43,100:SUN:0
06:43:36,06:43:36,15051,44,100:SUN:0
06:45:36,06:45:36,18011,45,100:SUN:0
06:48:00,06:48:00,11511,46,100:SUN:0
06:50:00,06:50:00,11021,47,100:SUN:0
06:51:12,06:51:12,11031,48,100:SUN:0
06:54:00,06:54:00,11041,49,100:SUN:0
06:55:36,06:55:36,11051,50,100:SUN:0
06:57:36,06:57:36,11161,51,100:SUN:0
06:59:36,06:59:36,11171,52,100:SUN:0
07:01:12,07:01:12,11181,53,100:SUN:0
07:03:12,07:03:12,11351,54,100:SUN:0
07:04:24,07:04:24,11009,55,100:SUN:0
06:00:00,06:00:00,11009,1,100:SUN:1
06:00:48,06:00:48,11359,2,100:SUN:1
06:02:24,06:02:24,11189,3,100:SUN:1
06:03:12,06:03:12,11179,4,100:SUN:1
06:05:36,06:05:36,11169,5,100:SUN:1
06:08:00,06:08:00,11059,6,100:SUN:1
06:09:36,06:09:36,11049,7,100:SUN:1
06:11:12,06:11:12,11039,8,100:SUN:1
06:12:48,06:12:48,11029,9,100:SUN:1
06:15:12,06:15:12,11519,10,100:SUN:1
06:18:00,06:18:00,18019,11,100:SUN:1
06:20:00,06:20:00,15059,12,100:SUN:1
06:21:12,06:21:12,15049,13,100:SUN:1
06:22:48,06:22:48,14189,14,100:SUN:1
06:24:00,06:24:00,14179,15,100:SUN:1
06:25:36,06:25:36,14169,16,100:SUN:1
06:27:36,06:27:36,14159,17,100:SUN:1
06:29:12,06:29:12,14139,18,100:SUN:1
06:31:12,06:31:12,14129,19,100:SUN:1
06:32:24,06:32:24,14119,20,100:SUN:1
06:35:12,06:35:12,14109,21,100:SUN:1
06:36:48,06:36:48,14089,22,100:SUN:1
06:40:00,06:40:00,14069,23,100:SUN:1
06:42:24,06:42:24,05641,24,100:SUN:1
06:44:00,06:44:00,03222,25,100:SUN:1
06:46:48,06:46:48,03111,26,100:SUN:1
06:49:12,06:49:12,03031,27,100:SUN:1
06:51:36,06:51:36,03011,28,100:SUN:1
06:54:00,06:54:00,02111,29,100:SUN:1
06:56:24,06:56:24,01611,30,100:SUN:1
06:57:12,06:57:12,01621,31,100:SUN:1
06:58:24,06:58:24,01511,32,100:SUN:1
06:59:36,06:59:36,01521,33,100:SUN:1
07:00:48,07:00:48,01411,34,100:SUN:1
07:02:00,07:02:00,01421,35,100:SUN:1
07:04:00,07:04:00,01341,36,100:SUN:1
07:06:48,07:06:48,80011,37,100:SUN:1
07:08:48,07:08:48,80031,38,100:SUN:1
07:10:00,07:10:00,80051,39,100:SUN:1
07:11:36,07:11:36,80071,40,100:SUN:1
07:13:36,07:13:36,80091,41,100:SUN:1
07:14:24,07:14:24,81081,42,100:SUN:1
07:16:00,07:16:00,81091,43,100:SUN:1
07:17:36,07:17:36,70011,44,100:SUN:1
07:19:12,07:19:12,70021,45,100:SUN:1
07:20:24,07:20:24,70031,46,100:SUN:1
07:22:24,07:22:24,70041,47,100:SUN:1
07:23:36,07:23:36,70051,48,100:SUN:1
07:25:36,07:25:36,70061,49,100:SUN:1
07:27:36,07:27:36,61031,50,100:SUN:1
07:28:48,07:28:48,61041,51,100:SUN:1
07:30:24,07:30:24,62111,52,100:SUN:1
07:31:12,07:31:12,62121,53,100:SUN:1
07:33:12,07:33:12,66009,54,100:SUN:1
06:30:00,06:30:00,66009,1,100A:WD:0
06:32:24,06:32:24,62129,2,100A:WD:0
06:33:36,06:33:36,62119,3,100A:WD:0
06:34:48,06:34:48,61049,4,100A:WD:0
06:36:24,06:36:24,61039,5,100A:WD:0
06:38:00,06:38:00,70069,6,100A:WD:0
06:40:48,06:40:48,70059,7,100A:WD:0
